gt_y,gt_z,id,x,y,z,speed_x,speed_y,speed_z
0,0.6,0,-0.3840222954750061,1.475694179534912,1.2797825336456299,-0.14745628833770752,0.319784015417099,0.1774289608001709
0,0.6,0,-0.3693709075450897,1.5358757972717285,1.2736482620239258,-0.10051116347312927,0.3543081283569336,0.14429853856563568
0,0.6,0,-0.33848506212234497,1.5909706354141235,1.2925328016281128,-0.03710829094052315,0.38540104031562805,0.14998453855514526
0,0.6,0,-0.30109214782714844,1.5981361865997314,1.363013744354248,0.03021388128399849,0.36377063393592834,0.2215096354484558
0,0.6,0,-0.2635759711265564,1.6356500387191772,1.384333610534668,0.09243953227996826,0.3608981966972351,0.21556523442268372
0,0.6,0,-0.2559567391872406,1.6754646301269531,1.3903748989105225,0.10898811370134354,0.36163970828056335,0.19105607271194458
0,0.6,0,-0.2448236048221588,1.7109503746032715,1.4074152708053589,0.12738767266273499,0.36394405364990234,0.18655595183372498
0,0.6,0,-0.23203891515731812,1.7460092306137085,1.4273276329040527,0.14546611905097961,0.3665952682495117,0.1865655779838562
0,0.6,0,-0.21200865507125854,1.7825729846954346,1.4412729740142822,0.17042146623134613,0.36705905199050903,0.17793354392051697
0,0.6,0,-0.19464512169361115,1.8298115730285645,1.4568884372711182,0.18886058032512665,0.3834197223186493,0.17479203641414642
0,0.6,0,-0.19176417589187622,1.8816769123077393,1.4597970247268677,0.18770253658294678,0.39364171028137207,0.1512187272310257
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.10280288755893707,0.20008036494255066,0.07465644925832748
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.051401443779468536,0.10004018247127533,0.03732822462916374
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.0,0.0,0.0
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.0,0.0,0.0
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.0,0.0,0.0
0,0.6,0,-0.172098770737648,1.9213670492172241,1.4748235940933228,0.0,0.0,0.0
1.2,1.2,8,-0.1416957974433899,0.7109217047691345,1.6268482208251953,0.022661637514829636,-0.06244181469082832,0.05108369141817093
1.2,1.2,8,-0.13145282864570618,0.67769455909729,1.5998759269714355,0.053936026990413666,-0.10594727098941803,-0.006366226822137833
1.2,1.2,8,-0.1105237528681755,0.6378390192985535,1.5789180994033813,0.08754318952560425,-0.15085572004318237,-0.04466995596885681
1.2,1.2,8,-0.1257442981004715,0.5307292938232422,1.5798951387405396,0.07341931015253067,-0.27437537908554077,-0.06396045535802841
1.2,1.2,8,-0.10941224545240402,0.47627735137939453,1.5763691663742065,0.09025070071220398,-0.3215116262435913,-0.07154103368520737
1.2,1.2,8,-0.025093689560890198,0.27844753861427307,1.6633046865463257,0.1807505190372467,-0.5316370129585266,0.06391510367393494
1.2,1.2,8,0.07058830559253693,0.18841633200645447,1.670957088470459,0.2836873233318329,-0.599539041519165,0.08259951323270798
1.2,1.2,8,0.1744600236415863,0.02638372778892517,1.6963062286376953,0.3930519223213196,-0.7506768703460693,0.13392029702663422
1.2,1.2,8,0.23185768723487854,-0.06123705208301544,1.701062798500061,0.4345569610595703,-0.7994847297668457,0.13631035387516022
